DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36785011,Josiah Deguara,TE/FLEX,JAX,HOU,,2500,0,0.16,,0.16,0.064,0,0,0,100,20.997,46.0922,0.157958,0,0,0,0,1.5,3.2,0.125428,0,0,0,0,1,2.7,0.125428,0,0,0,0,1,2.7,0.157958,0,0,0,0,1.5,3.2,0.781749,0.685166,0.685166,0.781749,0,0,0,0,0,0.06506,0.67758,0.00422,0,0,0
36784963,Brady Russell,TE/FLEX,SEA,NYJ,Q,2500,0,0.16,,0.16,0.064,0,0,0,100,21.383,43.074799999999996,0.162422,0,0,0,0,1.405,3.3,0.128812,0,0,0,0,0.905,2.7,0.128812,0,0,0,0,0.905,2.7,0.162422,0,0,0,0,1.405,3.3,0.792801,0.694545,0.694545,0.792801,0,0,0,0,0,0.06722,0.68642,0.00448,0,0,0
36784739,Laquon Treadwell,WR/FLEX,IND,NE,,3000,0,0.13,,0.13,0.043333333333333335,0,0,0,100,22.3628,43.231,0.127308,0,0,0,0,0.22,2.9,0.101463,0,0,0,0,0.005,2.4,0.101463,0,0,0,0,0.005,2.4,0.127308,0,0,0,0,0.22,2.9,0.693301,0.604823,0.604823,0.693301,0,0,0,0,0,0.0516889,0.575967,0.00302222,0,0,0
36784395,DeeJay Dallas,RB/FLEX,ARI,MIN,,4000,0,0.1,,0.1,0.025,0,0,0,100,21.5096,46.6256,0.0974157,0,0,0,0,0.3,1.9,0.0872379,0,0,0,0,0.3,1.9,0.0870379,0,0,0,0,0.3,1.9,0.0974157,0,0,0,0,0.3,1.9,0.76068,0.720409,0.714658,0.76068,0,0,0,0,0,0.0203556,0.358056,0.00128889,0.0590667,0.219657,0.00193333
36784795,Brandon Johnson,WR/FLEX,PIT,CIN,,3000,,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785031,Matt Sokol,TE/FLEX,PIT,CIN,,2500,,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784198,Mac Jones,QB,JAX,HOU,,4900,18,0,18,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784663,Dax Milne,WR/FLEX,CAR,TB,,3000,,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784769,Louis Rees-Zammit,WR/FLEX,JAX,HOU,,3000,,0,,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784653,Drake Stoops,WR/FLEX,LAR,NO,,3000,,0,,0,0,0,0,0,100,25.7916,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784917,Treyton Welch,TE/FLEX,NO,LAR,,2500,,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784403,Myles Gaskin,RB/FLEX,MIN,ARI,,4000,,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784611,Xavier Hutchinson,WR/FLEX,HOU,JAX,O,3000,0,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784723,K.J. Osborn,WR/FLEX,NE,IND,O,3000,0,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784391,Evan Hull,RB/FLEX,IND,NE,,4000,,0,,0,0,0,0,0,100,22.3628,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784947,Colson Yankoff,TE/FLEX,WAS,TEN,O,2500,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785005,Robert Tonyan,TE/FLEX,MIN,ARI,,2500,,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784745,Andre Baccellia,WR/FLEX,ARI,MIN,,3000,,0,,0,0,0,0,0,100,21.5096,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784220,Jeff Driskel,QB,WAS,TEN,O,4000,0,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784217,Jack Plummer,QB,CAR,TB,,4000,,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784609,Gabe Davis,WR/FLEX,JAX,HOU,O,3000,,0,,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785035,Cam Grandy,TE/FLEX,CIN,PIT,,2500,0,0,,0,0,0,0,0,100,24.8566,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784957,David Martin-Robinson,TE/FLEX,TEN,WAS,OUT,2500,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784209,Sam Howell,QB,SEA,NYJ,,4100,0,0,,0,0,0,0,0,100,21.383,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784959,Thomas Odukoya,TE/FLEX,TEN,WAS,,2500,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784493,DeVonta Smith,WR/FLEX,PHI,BAL,O,5800,0,0,,0,0,0,0,0,100,24.1666,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784223,John Rhys Plumlee,QB,SEA,NYJ,,4000,,0,,0,0,0,0,0,100,21.383,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784715,Jason Brownlee,WR/FLEX,NYJ,SEA,,3000,,0,,0,0,0,0,0,100,21.6918,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784449,Robert Burns,RB/FLEX,ATL,LAC,Q,4000,,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784329,Rasheen Ali,RB/FLEX,BAL,PHI,,4000,0,0,0,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784429,Zack Moss,RB/FLEX,CIN,PIT,O,4000,,0,,0,0,0,0,0,100,24.8566,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784793,Jamal Agnew,WR/FLEX,PIT,CIN,,3000,,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784735,Juwann Winfree,WR/FLEX,IND,NE,O,3000,,0,,0,0,0,0,0,100,22.3628,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784237,Kedon Slovis,QB,HOU,JAX,,4000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784379,Israel Abanikanda,RB/FLEX,NYJ,SEA,O,4000,0,0,,0,0,0,0,0,100,21.6918,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784369,Joshua Kelley,RB/FLEX,TEN,WAS,O,4000,0,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784661,Praise Olatoke,WR/FLEX,CAR,TB,,3000,,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784647,Jermaine Jackson,WR/FLEX,NO,LAR,,3000,,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784679,Brycen Tremayne,WR/FLEX,WAS,TEN,,3000,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784216,Stetson Bennett,QB,LAR,NO,O,4000,0,0,,0,0,0,0,0,100,25.7916,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784227,Joe Milton III,QB,NE,IND,O,4000,0,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784791,Roman Wilson,WR/FLEX,PIT,CIN,O,3000,,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784359,Mike Boone,RB/FLEX,CAR,TB,,4000,,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784915,Michael Jacobson,TE/FLEX,NO,LAR,,2500,,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784971,Brenden Bates,TE/FLEX,NYJ,SEA,,2500,,0,,0,0,0,0,0,100,21.6918,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785047,Eric Tomlinson,TE/FLEX,LAC,ATL,,2500,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785053,Armani Rogers,TE/FLEX,ATL,LAC,,2500,,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784239,Logan Woodside,QB,CIN,PIT,,4000,,0,,0,0,0,0,0,100,24.8566,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784951,Cole Turner,TE/FLEX,WAS,TEN,,2500,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784242,Nathan Peterman,QB,ATL,LAC,,4000,,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784375,Brittain Brown,RB/FLEX,SEA,NYJ,,4000,,0,,0,0,0,0,0,100,21.383,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784755,Thayer Thomas,WR/FLEX,MIN,ARI,,3000,,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784815,Brenden Rice,WR/FLEX,LAC,ATL,O,3000,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784211,Michael Penix Jr.,QB,ATL,LAC,,4000,0,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784777,Steven Sims,WR/FLEX,HOU,JAX,O,3000,0,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784783,Xavier Johnson,WR/FLEX,HOU,JAX,,3000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784214,Devin Leary,QB,BAL,PHI,,4000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784907,Zaire Mitchell-Paden,TE/FLEX,BAL,PHI,,2500,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784241,Easton Stick,QB,LAC,ATL,O,4000,0,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784393,Salvon Ahmed,RB/FLEX,IND,NE,,4000,,0,,0,0,0,0,0,100,22.3628,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784413,Jawhar Jordan,RB/FLEX,HOU,JAX,,4000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784753,Lucky Jackson,WR/FLEX,MIN,ARI,,3000,,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784411,British Brooks,RB/FLEX,HOU,JAX,O,4000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784695,Mason Kinsey,WR/FLEX,TEN,WAS,,3000,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784517,Allen Lazard,WR/FLEX,NYJ,SEA,O,4600,,0,,0,0,0,0,0,100,21.6918,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784701,Dareke Young,WR/FLEX,SEA,NYJ,O,3000,0,0,,0,0,0,0,0,100,21.383,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784705,Miles Boykin,WR/FLEX,SEA,NYJ,,3000,,0,,0,0,0,0,0,100,21.383,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784643,Rashid Shaheed,WR/FLEX,NO,LAR,O,3000,,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784387,Terrell Jennings,RB/FLEX,NE,IND,Q,4000,0,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784225,Jordan Travis,QB,NYJ,SEA,Q,4000,,0,,0,0,0,0,0,100,21.6918,43.074799999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784729,Braylon Sanders,WR/FLEX,NE,IND,,3000,,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785039,Cal Adomitis,TE/FLEX,CIN,PIT,,2500,0,0,,0,0,0,0,0,100,24.8566,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784206,Jimmy Garoppolo,QB,LAR,NO,,4300,0,0,,0,0,0,0,0,100,25.7916,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784233,Brett Rypien,QB,MIN,ARI,O,4000,0,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784789,Scotty Miller,WR/FLEX,PIT,CIN,O,3000,0,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784767,Austin Trammell,WR/FLEX,JAX,HOU,,3000,,0,,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784232,Nick Mullens,QB,MIN,ARI,,4000,0,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784627,Keith Kirkwood,WR/FLEX,BAL,PHI,,3000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784637,Danny Gray,WR/FLEX,PHI,BAL,,3000,,0,,0,0,0,0,0,100,24.1666,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784222,Trevor Siemian,QB,TEN,WAS,,4000,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784202,Jacoby Brissett,QB,NE,IND,,4600,0,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784218,Kyle Trask,QB,TB,CAR,,4000,0.2,0,0.2,0,0,0,0,0,100,26.9018,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784240,Taylor Heinicke,QB,LAC,ATL,,4000,0,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784617,Devontez Walker,WR/FLEX,BAL,PHI,O,3000,0,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784689,Treylon Burks,WR/FLEX,TEN,WAS,O,3000,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785037,Erick All Jr.,TE/FLEX,CIN,PIT,O,2500,,0,,0,0,0,0,0,100,24.8566,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784675,Jamison Crowder,WR/FLEX,WAS,TEN,O,3000,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784949,Tyler Ott,TE/FLEX,WAS,TEN,,2500,0,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784385,Kevin Harris,RB/FLEX,NE,IND,,4000,,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784941,Tanner Taula,TE/FLEX,TB,CAR,,2500,,0,,0,0,0,0,0,100,26.9018,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784681,Kazmeir Allen,WR/FLEX,WAS,TEN,,3000,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784201,Andy Dalton,QB,CAR,TB,,4700,0,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784765,David White Jr.,WR/FLEX,JAX,HOU,O,3000,,0,,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784447,Carlos Washington Jr.,RB/FLEX,ATL,LAC,,4000,,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784371,Jabari Small,RB/FLEX,TEN,WAS,,4000,,0,,0,0,0,0,0,100,19.6082,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784747,Tejhaun Palmer,WR/FLEX,ARI,MIN,,3000,,0,,0,0,0,0,0,100,21.5096,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784303,Keaton Mitchell,RB/FLEX,BAL,PHI,O,4800,0,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785007,Sammis Reyes,TE/FLEX,MIN,ARI,,2500,,0,,0,0,0,0,0,100,25.116,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784817,Dez Fitzpatrick,WR/FLEX,LAC,ATL,,3000,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784819,Jaylen Johnson,WR/FLEX,LAC,ATL,,3000,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784236,Case Keenum,QB,HOU,JAX,O,4000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784919,Zach Wood,TE/FLEX,NO,LAR,,2500,0,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784337,Tyrion Davis-Price,RB/FLEX,PHI,BAL,,4000,,0,,0,0,0,0,0,100,24.1666,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784939,Evan Deckers,TE/FLEX,TB,CAR,,2500,0,0,,0,0,0,0,0,100,26.9018,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36785023,Dalton Keene,TE/FLEX,HOU,JAX,O,2500,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784339,Jordan Mims,RB/FLEX,NO,LAR,O,4000,0,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784905,Charlie Kolar,TE/FLEX,BAL,PHI,O,2500,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784979,Mitchell Wilcox,TE/FLEX,NE,IND,,2500,,0,,0,0,0,0,0,100,20.8682,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784621,Dayton Wade,WR/FLEX,BAL,PHI,,3000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784261,J.K. Dobbins,RB/FLEX,LAC,ATL,O,6800,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784619,Deonte Harty,WR/FLEX,BAL,PHI,O,3000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,0.07584,0,0,0,0,0,0,0.07584,0,0,0,0,0,0,0.07584,0,0,0,0,0,0,0.07584,0,0,0,0,0,0,0.671264,0.671264,0.671264,0.671264,0,0,0,0,0,0,0,0,0,0,0
36784991,Sean McKeon,TE/FLEX,IND,NE,,2500,,0,,0,0,0,0,0,100,22.3628,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784423,Aaron Shampklin,RB/FLEX,PIT,CIN,,4000,,0,,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784665,Chris Godwin,WR/FLEX,TB,CAR,O,3000,,0,,0,0,0,0,0,100,26.9018,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784331,Owen Wright,RB/FLEX,BAL,PHI,O,4000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784357,Dillon Johnson,RB/FLEX,CAR,TB,,4000,,0,,0,0,0,0,0,100,19.3612,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784207,Spencer Rattler,QB,NO,LAR,O,4100,0,0,,0,0,0,0,0,100,23.6716,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784779,Stefon Diggs,WR/FLEX,HOU,JAX,O,3000,,0,,0,0,0,0,0,100,25.0952,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784194,Justin Fields,QB,PIT,CIN,,5200,0.7,0,0.7,0,0,0,0,0,100,21.8792,46.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784671,Tanner Knue,WR/FLEX,TB,CAR,,3000,,0,,0,0,0,0,0,100,26.9018,46.263000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784775,Velus Jones Jr.,WR/FLEX,JAX,HOU,,3000,,0,,0,0,0,0,0,100,20.997,46.0922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784443,Jase McClellan,RB/FLEX,ATL,LAC,O,4000,0,0,,0,0,0,0,0,100,23.7698,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784997,Bernhard Seikovits,TE/FLEX,ARI,MIN,,2500,,0,,0,0,0,0,0,100,21.5096,46.6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784989,Jelani Woods,TE/FLEX,IND,NE,O,2500,,0,,0,0,0,0,0,100,22.3628,43.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784655,Quintez Cephus,WR/FLEX,LAR,NO,,3000,,0,,0,0,0,0,0,100,25.7916,49.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784677,Mike Strachan,WR/FLEX,WAS,TEN,,3000,,0,,0,0,0,0,0,100,25.7926,45.400800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784623,Anthony Miller,WR/FLEX,BAL,PHI,,3000,,0,,0,0,0,0,0,100,26.6218,50.788399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36784441,Jaret Patterson,RB/FLEX,LAC,ATL,,4000,,0,,0,0,0,0,0,100,24.3098,48.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
